time,inlet,outlet,drop
4.7825,28.6064,0.0,28.6064
4.783,28.6064,0.0,28.6064
4.7835,28.6064,0.0,28.6064
4.784,28.6064,0.0,28.6064
4.7845,28.6064,0.0,28.6064
4.785,28.6064,0.0,28.6064
4.7855,28.6064,0.0,28.6064
4.786,28.6064,0.0,28.6064
4.7865,28.6064,0.0,28.6064
4.787,28.6064,0.0,28.6064
4.7875,28.6064,0.0,28.6064
4.788,28.6064,0.0,28.6064
4.7885,28.6064,0.0,28.6064
4.789,28.6064,0.0,28.6064
4.7895,28.6064,0.0,28.6064
4.79,28.6064,0.0,28.6064
4.7905,28.6064,0.0,28.6064
4.791,28.6064,0.0,28.6064
4.7915,28.6064,0.0,28.6064
4.792,28.6064,0.0,28.6064
4.7925,28.6064,0.0,28.6064
4.793,28.6064,0.0,28.6064
4.7935,28.6064,0.0,28.6064
4.794,28.6064,0.0,28.6064
4.7945,28.6064,0.0,28.6064
4.795,28.6064,0.0,28.6064
4.7955,28.6064,0.0,28.6064
4.796,28.6064,0.0,28.6064
4.7965,28.6064,0.0,28.6064
4.797,28.6064,0.0,28.6064
4.7975,28.6064,0.0,28.6064
4.798,28.6064,0.0,28.6064
4.7985,28.6064,0.0,28.6064
4.799,28.6064,0.0,28.6064
4.7995,28.6064,0.0,28.6064
4.8,28.6064,0.0,28.6064
4.8005,28.6064,0.0,28.6064
4.801,28.6064,0.0,28.6064
4.8015,28.6064,0.0,28.6064
4.802,28.6064,0.0,28.6064
4.8025,28.6064,0.0,28.6064
4.803,28.6064,0.0,28.6064
4.8035,28.6064,0.0,28.6064
4.804,28.6064,0.0,28.6064
4.8045,28.6064,0.0,28.6064
4.805,28.6064,0.0,28.6064
4.8055,28.6064,0.0,28.6064
4.806,28.6064,0.0,28.6064
4.8065,28.6064,0.0,28.6064
4.807,28.6064,0.0,28.6064
4.8075,28.6064,0.0,28.6064
4.808,28.6064,0.0,28.6064
4.8085,28.6064,0.0,28.6064
4.809,28.6064,0.0,28.6064
4.8095,28.6064,0.0,28.6064
4.81,28.6064,0.0,28.6064
4.8105,28.6064,0.0,28.6064
4.811,28.6064,0.0,28.6064
4.8115,28.6064,0.0,28.6064
4.812,28.6064,0.0,28.6064
4.8125,28.6064,0.0,28.6064
4.813,28.6064,0.0,28.6064
4.8135,28.6064,0.0,28.6064
4.814,28.6064,0.0,28.6064
4.8145,28.6064,0.0,28.6064
4.815,28.6064,0.0,28.6064
4.8155,28.6064,0.0,28.6064
4.816,28.6064,0.0,28.6064
4.8165,28.6064,0.0,28.6064
4.817,28.6064,0.0,28.6064
4.8175,28.6064,0.0,28.6064
4.818,28.6064,0.0,28.6064
4.8185,28.6064,0.0,28.6064
4.819,28.6064,0.0,28.6064
4.8195,28.6064,0.0,28.6064
4.82,28.6064,0.0,28.6064
4.8205,28.6064,0.0,28.6064
4.821,28.6064,0.0,28.6064
4.8215,28.6064,0.0,28.6064
4.822,28.6064,0.0,28.6064
4.8225,28.6064,0.0,28.6064
4.823,28.6064,0.0,28.6064
4.8235,28.6064,0.0,28.6064
4.824,28.6064,0.0,28.6064
4.8245,28.6064,0.0,28.6064
4.825,28.6064,0.0,28.6064
4.8255,28.6064,0.0,28.6064
4.826,28.6064,0.0,28.6064
4.8265,28.6064,0.0,28.6064
4.827,28.6064,0.0,28.6064
4.8275,28.6064,0.0,28.6064
4.828,28.6064,0.0,28.6064
4.8285,28.6064,0.0,28.6064
4.829,28.6064,0.0,28.6064
4.8295,28.6064,0.0,28.6064
4.83,28.6064,0.0,28.6064
4.8305,28.6064,0.0,28.6064
4.831,28.6064,0.0,28.6064
4.8315,28.6064,0.0,28.6064
4.832,28.6064,0.0,28.6064
4.8325,28.6064,0.0,28.6064
4.833,28.6064,0.0,28.6064
4.8335,28.6064,0.0,28.6064
4.834,28.6064,0.0,28.6064
4.8345,28.6064,0.0,28.6064
4.835,28.6064,0.0,28.6064
4.8355,28.6064,0.0,28.6064
4.836,28.6064,0.0,28.6064
4.8365,28.6064,0.0,28.6064
4.837,28.6064,0.0,28.6064
4.8375,28.6064,0.0,28.6064
4.838,28.6064,0.0,28.6064
4.8385,28.6064,0.0,28.6064
4.839,28.6064,0.0,28.6064
4.8395,28.6064,0.0,28.6064
4.84,28.6064,0.0,28.6064
4.8405,28.6064,0.0,28.6064
4.841,28.6064,0.0,28.6064
4.8415,28.6064,0.0,28.6064
4.842,28.6064,0.0,28.6064
4.8425,28.6064,0.0,28.6064
4.843,28.6064,0.0,28.6064
4.8435,28.6064,0.0,28.6064
4.844,28.6064,0.0,28.6064
4.8445,28.6064,0.0,28.6064
4.845,28.6064,0.0,28.6064
4.8455,28.6064,0.0,28.6064
4.846,28.6064,0.0,28.6064
4.8465,28.6064,0.0,28.6064
4.847,28.6064,0.0,28.6064
4.8475,28.6064,0.0,28.6064
4.848,28.6064,0.0,28.6064
4.8485,28.6064,0.0,28.6064
4.849,28.6064,0.0,28.6064
4.8495,28.6064,0.0,28.6064
4.85,28.6064,0.0,28.6064
4.8505,28.6064,0.0,28.6064
4.851,28.6064,0.0,28.6064
4.8515,28.6064,0.0,28.6064
4.852,28.6064,0.0,28.6064
4.8525,28.6064,0.0,28.6064
4.853,28.6064,0.0,28.6064
4.8535,28.6064,0.0,28.6064
4.854,28.6064,0.0,28.6064
4.8545,28.6064,0.0,28.6064
4.855,28.6064,0.0,28.6064
4.8555,28.6064,0.0,28.6064
4.856,28.6064,0.0,28.6064
4.8565,28.6064,0.0,28.6064
4.857,28.6064,0.0,28.6064
4.8575,28.6064,0.0,28.6064
4.858,28.6064,0.0,28.6064
4.8585,28.6064,0.0,28.6064
4.859,28.6064,0.0,28.6064
4.8595,28.6064,0.0,28.6064
4.86,28.6064,0.0,28.6064
4.8605,28.6064,0.0,28.6064
4.861,28.6064,0.0,28.6064
4.8615,28.6064,0.0,28.6064
4.862,28.6064,0.0,28.6064
4.8625,28.6064,0.0,28.6064
4.863,28.6064,0.0,28.6064
4.8635,28.6064,0.0,28.6064
4.864,28.6064,0.0,28.6064
4.8645,28.6064,0.0,28.6064
4.865,28.6064,0.0,28.6064
4.8655,28.6064,0.0,28.6064
4.866,28.6064,0.0,28.6064
4.8665,28.6064,0.0,28.6064
4.867,28.6064,0.0,28.6064
4.8675,28.6064,0.0,28.6064
4.868,28.6064,0.0,28.6064
4.8685,28.6064,0.0,28.6064
4.869,28.6064,0.0,28.6064
4.8695,28.6064,0.0,28.6064
4.87,28.6064,0.0,28.6064
4.8705,28.6064,0.0,28.6064
4.871,28.6064,0.0,28.6064
4.8715,28.6064,0.0,28.6064
4.872,28.6064,0.0,28.6064
4.8725,28.6064,0.0,28.6064
4.873,28.6064,0.0,28.6064
4.8735,28.6064,0.0,28.6064
4.874,28.6064,0.0,28.6064
4.8745,28.6064,0.0,28.6064
4.875,28.6064,0.0,28.6064
4.8755,28.6064,0.0,28.6064
4.876,28.6064,0.0,28.6064
4.8765,28.6064,0.0,28.6064
4.877,28.6064,0.0,28.6064
4.8775,28.6064,0.0,28.6064
4.878,28.6064,0.0,28.6064
4.8785,28.6064,0.0,28.6064
4.879,28.6064,0.0,28.6064
4.8795,28.6064,0.0,28.6064
4.88,28.6064,0.0,28.6064
4.8805,28.6064,0.0,28.6064
4.881,28.6064,0.0,28.6064
4.8815,28.6064,0.0,28.6064
4.882,28.6064,0.0,28.6064
4.8825,28.6064,0.0,28.6064
4.883,28.6064,0.0,28.6064
4.8835,28.6064,0.0,28.6064
4.884,28.6064,0.0,28.6064
4.8845,28.6064,0.0,28.6064
4.885,28.6064,0.0,28.6064
4.8855,28.6064,0.0,28.6064
4.886,28.6064,0.0,28.6064
4.8865,28.6064,0.0,28.6064
4.887,28.6064,0.0,28.6064
4.8875,28.6064,0.0,28.6064
4.888,28.6064,0.0,28.6064
4.8885,28.6064,0.0,28.6064
4.889,28.6064,0.0,28.6064
4.8895,28.6064,0.0,28.6064
4.89,28.6064,0.0,28.6064
4.8905,28.6064,0.0,28.6064
4.891,28.6064,0.0,28.6064
4.8915,28.6064,0.0,28.6064
4.892,28.6064,0.0,28.6064
4.8925,28.6064,0.0,28.6064
4.893,28.6064,0.0,28.6064
4.8935,28.6064,0.0,28.6064
4.894,28.6064,0.0,28.6064
4.8945,28.6064,0.0,28.6064
4.895,28.6064,0.0,28.6064
4.8955,28.6064,0.0,28.6064
4.896,28.6064,0.0,28.6064
4.8965,28.6064,0.0,28.6064
4.897,28.6064,0.0,28.6064
4.8975,28.6064,0.0,28.6064
4.898,28.6064,0.0,28.6064
4.8985,28.6064,0.0,28.6064
4.899,28.6064,0.0,28.6064
4.8995,28.6064,0.0,28.6064
4.9,28.6064,0.0,28.6064
4.9005,28.6064,0.0,28.6064
4.901,28.6064,0.0,28.6064
4.9015,28.6064,0.0,28.6064
4.902,28.6064,0.0,28.6064
4.9025,28.6064,0.0,28.6064
4.903,28.6064,0.0,28.6064
4.9035,28.6064,0.0,28.6064
4.904,28.6064,0.0,28.6064
4.9045,28.6064,0.0,28.6064
4.905,28.6064,0.0,28.6064
4.9055,28.6064,0.0,28.6064
4.906,28.6064,0.0,28.6064
4.9065,28.6064,0.0,28.6064
4.907,28.6064,0.0,28.6064
4.9075,28.6064,0.0,28.6064
4.908,28.6064,0.0,28.6064
4.9085,28.6064,0.0,28.6064
4.909,28.6064,0.0,28.6064
4.9095,28.6064,0.0,28.6064
4.91,28.6064,0.0,28.6064
4.9105,28.6064,0.0,28.6064
4.911,28.6064,0.0,28.6064
4.9115,28.6064,0.0,28.6064
4.912,28.6064,0.0,28.6064
4.9125,28.6064,0.0,28.6064
4.913,28.6064,0.0,28.6064
4.9135,28.6064,0.0,28.6064
4.914,28.6064,0.0,28.6064
4.9145,28.6064,0.0,28.6064
4.915,28.6064,0.0,28.6064
4.9155,28.6064,0.0,28.6064
4.916,28.6064,0.0,28.6064
4.9165,28.6064,0.0,28.6064
4.917,28.6064,0.0,28.6064
4.9175,28.6064,0.0,28.6064
4.918,28.6064,0.0,28.6064
4.9185,28.6064,0.0,28.6064
4.919,28.6064,0.0,28.6064
4.9195,28.6064,0.0,28.6064
4.92,28.6064,0.0,28.6064
4.9205,28.6064,0.0,28.6064
4.921,28.6064,0.0,28.6064
4.9215,28.6064,0.0,28.6064
4.922,28.6064,0.0,28.6064
4.9225,28.6064,0.0,28.6064
4.923,28.6064,0.0,28.6064
4.9235,28.6064,0.0,28.6064
4.924,28.6064,0.0,28.6064
4.9245,28.6064,0.0,28.6064
4.925,28.6064,0.0,28.6064
4.9255,28.6064,0.0,28.6064
4.926,28.6064,0.0,28.6064
4.9265,28.6064,0.0,28.6064
4.927,28.6064,0.0,28.6064
4.9275,28.6064,0.0,28.6064
4.928,28.6064,0.0,28.6064
4.9285,28.6064,0.0,28.6064
4.929,28.6064,0.0,28.6064
4.9295,28.6064,0.0,28.6064
4.93,28.6064,0.0,28.6064
4.9305,28.6064,0.0,28.6064
4.931,28.6064,0.0,28.6064
4.9315,28.6064,0.0,28.6064
4.932,28.6064,0.0,28.6064
4.9325,28.6064,0.0,28.6064
4.933,28.6064,0.0,28.6064
4.9335,28.6064,0.0,28.6064
4.934,28.6064,0.0,28.6064
4.9345,28.6064,0.0,28.6064
4.935,28.6064,0.0,28.6064
4.9355,28.6064,0.0,28.6064
4.936,28.6064,0.0,28.6064
4.9365,28.6064,0.0,28.6064
4.937,28.6064,0.0,28.6064
4.9375,28.6064,0.0,28.6064
4.938,28.6064,0.0,28.6064
4.9385,28.6064,0.0,28.6064
4.939,28.6064,0.0,28.6064
4.9395,28.6064,0.0,28.6064
4.94,28.6064,0.0,28.6064
4.9405,28.6064,0.0,28.6064
4.941,28.6064,0.0,28.6064
4.9415,28.6064,0.0,28.6064
4.942,28.6064,0.0,28.6064
4.9425,28.6064,0.0,28.6064
4.943,28.6064,0.0,28.6064
4.9435,28.6064,0.0,28.6064
4.944,28.6064,0.0,28.6064
4.9445,28.6064,0.0,28.6064
4.945,28.6064,0.0,28.6064
4.9455,28.6064,0.0,28.6064
4.946,28.6064,0.0,28.6064
4.9465,28.6064,0.0,28.6064
4.947,28.6064,0.0,28.6064
4.9475,28.6064,0.0,28.6064
4.948,28.6064,0.0,28.6064
4.9485,28.6064,0.0,28.6064
4.949,28.6064,0.0,28.6064
4.9495,28.6064,0.0,28.6064
4.95,28.6064,0.0,28.6064
4.9505,28.6064,0.0,28.6064
4.951,28.6064,0.0,28.6064
4.9515,28.6064,0.0,28.6064
4.952,28.6064,0.0,28.6064
4.9525,28.6064,0.0,28.6064
4.953,28.6064,0.0,28.6064
4.9535,28.6064,0.0,28.6064
4.954,28.6064,0.0,28.6064
4.9545,28.6064,0.0,28.6064
4.955,28.6064,0.0,28.6064
4.9555,28.6064,0.0,28.6064
4.956,28.6064,0.0,28.6064
4.9565,28.6064,0.0,28.6064
4.957,28.6064,0.0,28.6064
4.9575,28.6064,0.0,28.6064
4.958,28.6064,0.0,28.6064
4.9585,28.6064,0.0,28.6064
4.959,28.6064,0.0,28.6064
4.9595,28.6064,0.0,28.6064
4.96,28.6064,0.0,28.6064
4.9605,28.6064,0.0,28.6064
4.961,28.6064,0.0,28.6064
4.9615,28.6064,0.0,28.6064
4.962,28.6064,0.0,28.6064
4.9625,28.6064,0.0,28.6064
4.963,28.6064,0.0,28.6064
4.9635,28.6064,0.0,28.6064
4.964,28.6064,0.0,28.6064
4.9645,28.6064,0.0,28.6064
4.965,28.6064,0.0,28.6064
4.9655,28.6064,0.0,28.6064
4.966,28.6064,0.0,28.6064
4.9665,28.6064,0.0,28.6064
4.967,28.6064,0.0,28.6064
4.9675,28.6064,0.0,28.6064
4.968,28.6064,0.0,28.6064
4.9685,28.6064,0.0,28.6064
4.969,28.6064,0.0,28.6064
4.9695,28.6064,0.0,28.6064
4.97,28.6064,0.0,28.6064
4.9705,28.6064,0.0,28.6064
4.971,28.6064,0.0,28.6064
4.9715,28.6064,0.0,28.6064
4.972,28.6064,0.0,28.6064
4.9725,28.6064,0.0,28.6064
4.973,28.6064,0.0,28.6064
4.9735,28.6064,0.0,28.6064
4.974,28.6064,0.0,28.6064
4.9745,28.6064,0.0,28.6064
4.975,28.6064,0.0,28.6064
4.9755,28.6064,0.0,28.6064
4.976,28.6064,0.0,28.6064
4.9765,28.6064,0.0,28.6064
4.977,28.6064,0.0,28.6064
4.9775,28.6064,0.0,28.6064
4.978,28.6064,0.0,28.6064
4.9785,28.6064,0.0,28.6064
4.979,28.6064,0.0,28.6064
4.9795,28.6064,0.0,28.6064
4.98,28.6064,0.0,28.6064
4.9805,28.6064,0.0,28.6064
4.981,28.6064,0.0,28.6064
4.9815,28.6064,0.0,28.6064
4.982,28.6064,0.0,28.6064
4.9825,28.6064,0.0,28.6064
4.983,28.6064,0.0,28.6064
4.9835,28.6064,0.0,28.6064
4.984,28.6064,0.0,28.6064
4.9845,28.6064,0.0,28.6064
4.985,28.6064,0.0,28.6064
4.9855,28.6064,0.0,28.6064
4.986,28.6064,0.0,28.6064
4.9865,28.6064,0.0,28.6064
4.987,28.6064,0.0,28.6064
4.9875,28.6064,0.0,28.6064
4.988,28.6064,0.0,28.6064
4.9885,28.6064,0.0,28.6064
4.989,28.6064,0.0,28.6064
4.9895,28.6064,0.0,28.6064
4.99,28.6064,0.0,28.6064
4.9905,28.6064,0.0,28.6064
4.991,28.6064,0.0,28.6064
4.9915,28.6064,0.0,28.6064
4.992,28.6064,0.0,28.6064
4.9925,28.6064,0.0,28.6064
4.993,28.6064,0.0,28.6064
4.9935,28.6064,0.0,28.6064
4.994,28.6064,0.0,28.6064
4.9945,28.6064,0.0,28.6064
4.995,28.6064,0.0,28.6064
4.9955,28.6064,0.0,28.6064
4.996,28.6064,0.0,28.6064
4.9965,28.6064,0.0,28.6064
4.997,28.6064,0.0,28.6064
4.9975,28.6064,0.0,28.6064
4.998,28.6064,0.0,28.6064
4.9985,28.6064,0.0,28.6064
4.999,28.6064,0.0,28.6064
4.9995,28.6064,0.0,28.6064
5.0,28.6064,0.0,28.6064
5.0005,28.6064,0.0,28.6064
5.001,28.6064,0.0,28.6064
5.0015,28.6064,0.0,28.6064
5.002,28.6064,0.0,28.6064
5.0025,28.6064,0.0,28.6064
5.003,28.6064,0.0,28.6064
5.0035,28.6064,0.0,28.6064
5.004,28.6064,0.0,28.6064
5.0045,28.6064,0.0,28.6064
5.005,28.6064,0.0,28.6064
5.0055,28.6064,0.0,28.6064
5.006,28.6064,0.0,28.6064
5.0065,28.6064,0.0,28.6064
5.007,28.6064,0.0,28.6064
5.0075,28.6064,0.0,28.6064
5.008,28.6064,0.0,28.6064
5.0085,28.6064,0.0,28.6064
5.009,28.6064,0.0,28.6064
5.0095,28.6064,0.0,28.6064
5.01,28.6064,0.0,28.6064
5.0105,28.6064,0.0,28.6064
5.011,28.6064,0.0,28.6064
5.0115,28.6064,0.0,28.6064
5.012,28.6064,0.0,28.6064
5.0125,28.6064,0.0,28.6064
5.013,28.6064,0.0,28.6064
5.0135,28.6064,0.0,28.6064
5.014,28.6064,0.0,28.6064
5.0145,28.6064,0.0,28.6064
5.015,28.6064,0.0,28.6064
5.0155,28.6064,0.0,28.6064
5.016,28.6064,0.0,28.6064
5.0165,28.6064,0.0,28.6064
5.017,28.6064,0.0,28.6064
5.0175,28.6064,0.0,28.6064
5.018,28.6064,0.0,28.6064
5.0185,28.6064,0.0,28.6064
5.019,28.6064,0.0,28.6064
5.0195,28.6064,0.0,28.6064
5.02,28.6064,0.0,28.6064
5.0205,28.6064,0.0,28.6064
5.021,28.6064,0.0,28.6064
5.0215,28.6064,0.0,28.6064
5.022,28.6064,0.0,28.6064
5.0225,28.6064,0.0,28.6064
5.023,28.6064,0.0,28.6064
5.0235,28.6064,0.0,28.6064
5.024,28.6064,0.0,28.6064
5.0245,28.6064,0.0,28.6064
5.025,28.6064,0.0,28.6064
5.0255,28.6064,0.0,28.6064
5.026,28.6064,0.0,28.6064
5.0265,28.6064,0.0,28.6064
5.027,28.6064,0.0,28.6064
5.0275,28.6064,0.0,28.6064
5.028,28.6064,0.0,28.6064
5.0285,28.6064,0.0,28.6064
5.029,28.6064,0.0,28.6064
5.0295,28.6064,0.0,28.6064
5.03,28.6064,0.0,28.6064
5.0305,28.6064,0.0,28.6064
5.031,28.6064,0.0,28.6064
5.0315,28.6064,0.0,28.6064
5.032,28.6064,0.0,28.6064
5.0325,28.6064,0.0,28.6064
5.033,28.6064,0.0,28.6064
5.0335,28.6064,0.0,28.6064
5.034,28.6064,0.0,28.6064
5.0345,28.6064,0.0,28.6064
5.035,28.6064,0.0,28.6064
5.0355,28.6064,0.0,28.6064
5.036,28.6064,0.0,28.6064
5.0365,28.6064,0.0,28.6064
5.037,28.6064,0.0,28.6064
5.0375,28.6064,0.0,28.6064
5.038,28.6064,0.0,28.6064
5.0385,28.6064,0.0,28.6064
5.039,28.6064,0.0,28.6064
5.0395,28.6064,0.0,28.6064
5.04,28.6064,0.0,28.6064
5.0405,28.6064,0.0,28.6064
5.041,28.6064,0.0,28.6064
5.0415,28.6064,0.0,28.6064
5.042,28.6064,0.0,28.6064
5.0425,28.6064,0.0,28.6064
5.043,28.6064,0.0,28.6064
5.0435,28.6064,0.0,28.6064
5.044,28.6064,0.0,28.6064
5.0445,28.6064,0.0,28.6064
5.045,28.6064,0.0,28.6064
5.0455,28.6064,0.0,28.6064
5.046,28.6064,0.0,28.6064
5.0465,28.6064,0.0,28.6064
5.047,28.6064,0.0,28.6064
5.0475,28.6064,0.0,28.6064
5.048,28.6064,0.0,28.6064
5.0485,28.6064,0.0,28.6064
5.049,28.6064,0.0,28.6064
5.0495,28.6064,0.0,28.6064
5.05,28.6064,0.0,28.6064
5.0505,28.6064,0.0,28.6064
5.051,28.6064,0.0,28.6064
5.0515,28.6064,0.0,28.6064
5.052,28.6064,0.0,28.6064
5.0525,28.6064,0.0,28.6064
5.053,28.6064,0.0,28.6064
5.0535,28.6064,0.0,28.6064
5.054,28.6064,0.0,28.6064
5.0545,28.6064,0.0,28.6064
5.055,28.6064,0.0,28.6064
5.0555,28.6064,0.0,28.6064
5.056,28.6064,0.0,28.6064
5.0565,28.6064,0.0,28.6064
5.057,28.6064,0.0,28.6064
5.0575,28.6064,0.0,28.6064
5.058,28.6064,0.0,28.6064
5.0585,28.6064,0.0,28.6064
5.059,28.6064,0.0,28.6064
5.0595,28.6064,0.0,28.6064
5.06,28.6064,0.0,28.6064
5.0605,28.6064,0.0,28.6064
5.061,28.6064,0.0,28.6064
5.0615,28.6064,0.0,28.6064
5.062,28.6064,0.0,28.6064
5.0625,28.6064,0.0,28.6064
5.063,28.6064,0.0,28.6064
5.0635,28.6064,0.0,28.6064
5.064,28.6064,0.0,28.6064
5.0645,28.6064,0.0,28.6064
5.065,28.6064,0.0,28.6064
5.0655,28.6064,0.0,28.6064
5.066,28.6064,0.0,28.6064
5.0665,28.6064,0.0,28.6064
5.067,28.6064,0.0,28.6064
5.0675,28.6064,0.0,28.6064
5.068,28.6064,0.0,28.6064
5.0685,28.6064,0.0,28.6064
5.069,28.6064,0.0,28.6064
5.0695,28.6064,0.0,28.6064
5.07,28.6064,0.0,28.6064
5.0705,28.6064,0.0,28.6064
5.071,28.6064,0.0,28.6064
5.0715,28.6064,0.0,28.6064
5.072,28.6064,0.0,28.6064
5.0725,28.6064,0.0,28.6064
5.073,28.6064,0.0,28.6064
5.0735,28.6064,0.0,28.6064
5.074,28.6064,0.0,28.6064
5.0745,28.6064,0.0,28.6064
5.075,28.6064,0.0,28.6064
5.0755,28.6064,0.0,28.6064
5.076,28.6064,0.0,28.6064
5.0765,28.6064,0.0,28.6064
5.077,28.6064,0.0,28.6064
5.0775,28.6064,0.0,28.6064
5.078,28.6064,0.0,28.6064
5.0785,28.6064,0.0,28.6064
5.079,28.6064,0.0,28.6064
5.0795,28.6064,0.0,28.6064
5.08,28.6064,0.0,28.6064
5.0805,28.6064,0.0,28.6064
5.081,28.6064,0.0,28.6064
5.0815,28.6064,0.0,28.6064
5.082,28.6064,0.0,28.6064
5.0825,28.6064,0.0,28.6064
5.083,28.6064,0.0,28.6064
5.0835,28.6064,0.0,28.6064
5.084,28.6064,0.0,28.6064
5.0845,28.6064,0.0,28.6064
5.085,28.6064,0.0,28.6064
5.0855,28.6064,0.0,28.6064
5.086,28.6064,0.0,28.6064
5.0865,28.6064,0.0,28.6064
5.087,28.6064,0.0,28.6064
5.0875,28.6064,0.0,28.6064
5.088,28.6064,0.0,28.6064
5.0885,28.6064,0.0,28.6064
5.089,28.6064,0.0,28.6064
5.0895,28.6064,0.0,28.6064
5.09,28.6064,0.0,28.6064
5.0905,28.6064,0.0,28.6064
5.091,28.6064,0.0,28.6064
5.0915,28.6064,0.0,28.6064
5.092,28.6064,0.0,28.6064
5.0925,28.6064,0.0,28.6064
5.093,28.6064,0.0,28.6064
5.0935,28.6064,0.0,28.6064
5.094,28.6064,0.0,28.6064
5.0945,28.6064,0.0,28.6064
5.095,28.6064,0.0,28.6064
5.0955,28.6064,0.0,28.6064
5.096,28.6064,0.0,28.6064
5.0965,28.6064,0.0,28.6064
5.097,28.6064,0.0,28.6064
5.0975,28.6064,0.0,28.6064
5.098,28.6064,0.0,28.6064
5.0985,28.6064,0.0,28.6064
5.099,28.6064,0.0,28.6064
5.0995,28.6064,0.0,28.6064
5.1,28.6064,0.0,28.6064
5.1005,28.6064,0.0,28.6064
5.101,28.6064,0.0,28.6064
5.1015,28.6064,0.0,28.6064
5.102,28.6064,0.0,28.6064
5.1025,28.6064,0.0,28.6064
5.103,28.6064,0.0,28.6064
5.1035,28.6064,0.0,28.6064
5.104,28.6064,0.0,28.6064
5.1045,28.6064,0.0,28.6064
5.105,28.6064,0.0,28.6064
5.1055,28.6064,0.0,28.6064
5.106,28.6064,0.0,28.6064
5.1065,28.6064,0.0,28.6064
5.107,28.6064,0.0,28.6064
5.1075,28.6064,0.0,28.6064
5.108,28.6064,0.0,28.6064
5.1085,28.6064,0.0,28.6064
5.109,28.6064,0.0,28.6064
5.1095,28.6064,0.0,28.6064
5.11,28.6064,0.0,28.6064
5.1105,28.6064,0.0,28.6064
5.111,28.6064,0.0,28.6064
5.1115,28.6064,0.0,28.6064
5.112,28.6064,0.0,28.6064
5.1125,28.6064,0.0,28.6064
5.113,28.6064,0.0,28.6064
5.1135,28.6064,0.0,28.6064
5.114,28.6064,0.0,28.6064
5.1145,28.6064,0.0,28.6064
5.115,28.6064,0.0,28.6064
5.1155,28.6064,0.0,28.6064
5.116,28.6064,0.0,28.6064
5.1165,28.6064,0.0,28.6064
5.117,28.6064,0.0,28.6064
5.1175,28.6064,0.0,28.6064
5.118,28.6064,0.0,28.6064
5.1185,28.6064,0.0,28.6064
5.119,28.6064,0.0,28.6064
5.1195,28.6064,0.0,28.6064
5.12,28.6064,0.0,28.6064
5.1205,28.6064,0.0,28.6064
5.121,28.6064,0.0,28.6064
5.1215,28.6064,0.0,28.6064
5.122,28.6064,0.0,28.6064
5.1225,28.6064,0.0,28.6064
5.123,28.6064,0.0,28.6064
5.1235,28.6064,0.0,28.6064
5.124,28.6064,0.0,28.6064
5.1245,28.6064,0.0,28.6064
5.125,28.6064,0.0,28.6064
5.1255,28.6064,0.0,28.6064
5.126,28.6064,0.0,28.6064
5.1265,28.6064,0.0,28.6064
5.127,28.6064,0.0,28.6064
5.1275,28.6064,0.0,28.6064
5.128,28.6064,0.0,28.6064
5.1285,28.6064,0.0,28.6064
5.129,28.6064,0.0,28.6064
5.1295,28.6064,0.0,28.6064
5.13,28.6064,0.0,28.6064
5.1305,28.6064,0.0,28.6064
5.131,28.6064,0.0,28.6064
5.1315,28.6064,0.0,28.6064
5.132,28.6064,0.0,28.6064
5.1325,28.6064,0.0,28.6064
5.133,28.6064,0.0,28.6064
5.1335,28.6064,0.0,28.6064
5.134,28.6064,0.0,28.6064
5.1345,28.6064,0.0,28.6064
5.135,28.6064,0.0,28.6064
5.1355,28.6064,0.0,28.6064
5.136,28.6064,0.0,28.6064
5.1365,28.6064,0.0,28.6064
5.137,28.6064,0.0,28.6064
5.1375,28.6064,0.0,28.6064
5.138,28.6064,0.0,28.6064
5.1385,28.6064,0.0,28.6064
5.139,28.6064,0.0,28.6064
5.1395,28.6064,0.0,28.6064
5.14,28.6064,0.0,28.6064
5.1405,28.6064,0.0,28.6064
5.141,28.6064,0.0,28.6064
5.1415,28.6064,0.0,28.6064
5.142,28.6064,0.0,28.6064
5.1425,28.6064,0.0,28.6064
5.143,28.6064,0.0,28.6064
5.1435,28.6064,0.0,28.6064
5.144,28.6064,0.0,28.6064
5.1445,28.6064,0.0,28.6064
5.145,28.6064,0.0,28.6064
5.1455,28.6064,0.0,28.6064
5.146,28.6064,0.0,28.6064
5.1465,28.6064,0.0,28.6064
5.147,28.6064,0.0,28.6064
5.1475,28.6064,0.0,28.6064
5.148,28.6064,0.0,28.6064
5.1485,28.6064,0.0,28.6064
5.149,28.6064,0.0,28.6064
5.1495,28.6064,0.0,28.6064
5.15,28.6064,0.0,28.6064
5.1505,28.6064,0.0,28.6064
5.151,28.6064,0.0,28.6064
5.1515,28.6064,0.0,28.6064
5.152,28.6064,0.0,28.6064
5.1525,28.6064,0.0,28.6064
5.153,28.6064,0.0,28.6064
5.1535,28.6064,0.0,28.6064
5.154,28.6064,0.0,28.6064
5.1545,28.6064,0.0,28.6064
5.155,28.6064,0.0,28.6064
5.1555,28.6064,0.0,28.6064
5.156,28.6064,0.0,28.6064
5.1565,28.6064,0.0,28.6064
5.157,28.6064,0.0,28.6064
5.1575,28.6064,0.0,28.6064
5.158,28.6064,0.0,28.6064
5.1585,28.6064,0.0,28.6064
5.159,28.6064,0.0,28.6064
5.1595,28.6064,0.0,28.6064
5.16,28.6064,0.0,28.6064
