time,Tuintergral,uintergral,Tbulk
5.5425,4881.27,32.149,151.8327164141964
5.543,4881.27,32.149,151.8327164141964
5.5435,4881.27,32.149,151.8327164141964
5.544,4881.27,32.149,151.8327164141964
5.5445,4881.27,32.149,151.8327164141964
5.545,4881.27,32.149,151.8327164141964
5.5455,4881.27,32.149,151.8327164141964
5.546,4881.27,32.149,151.8327164141964
5.5465,4881.27,32.149,151.8327164141964
5.547,4881.27,32.149,151.8327164141964
5.5475,4881.27,32.149,151.8327164141964
5.548,4881.27,32.149,151.8327164141964
5.5485,4881.27,32.149,151.8327164141964
5.549,4881.27,32.149,151.8327164141964
5.5495,4881.27,32.149,151.8327164141964
5.55,4881.27,32.149,151.8327164141964
5.5505,4881.27,32.149,151.8327164141964
5.551,4881.27,32.149,151.8327164141964
5.5515,4881.27,32.149,151.8327164141964
5.552,4881.27,32.149,151.8327164141964
5.5525,4881.27,32.149,151.8327164141964
5.553,4881.27,32.149,151.8327164141964
5.5535,4881.27,32.149,151.8327164141964
5.554,4881.27,32.149,151.8327164141964
5.5545,4881.27,32.149,151.8327164141964
5.555,4881.27,32.149,151.8327164141964
5.5555,4881.27,32.149,151.8327164141964
5.556,4881.27,32.149,151.8327164141964
5.5565,4881.27,32.149,151.8327164141964
5.557,4881.27,32.149,151.8327164141964
5.5575,4881.27,32.149,151.8327164141964
5.558,4881.27,32.149,151.8327164141964
5.5585,4881.27,32.149,151.8327164141964
5.559,4881.27,32.149,151.8327164141964
5.5595,4881.27,32.149,151.8327164141964
5.56,4881.27,32.149,151.8327164141964
5.5605,4881.27,32.149,151.8327164141964
5.561,4881.27,32.149,151.8327164141964
5.5615,4881.27,32.149,151.8327164141964
5.562,4881.27,32.149,151.8327164141964
5.5625,4881.27,32.149,151.8327164141964
5.563,4881.27,32.149,151.8327164141964
5.5635,4881.27,32.149,151.8327164141964
5.564,4881.27,32.149,151.8327164141964
5.5645,4881.27,32.149,151.8327164141964
5.565,4881.27,32.149,151.8327164141964
5.5655,4881.27,32.149,151.8327164141964
5.566,4881.27,32.149,151.8327164141964
5.5665,4881.27,32.149,151.8327164141964
5.567,4881.27,32.149,151.8327164141964
5.5675,4881.27,32.149,151.8327164141964
5.568,4881.27,32.149,151.8327164141964
5.5685,4881.27,32.149,151.8327164141964
5.569,4881.27,32.149,151.8327164141964
5.5695,4881.27,32.149,151.8327164141964
5.57,4881.27,32.149,151.8327164141964
5.5705,4881.27,32.149,151.8327164141964
5.571,4881.27,32.149,151.8327164141964
5.5715,4881.27,32.149,151.8327164141964
5.572,4881.27,32.149,151.8327164141964
5.5725,4881.27,32.149,151.8327164141964
5.573,4881.27,32.149,151.8327164141964
5.5735,4881.27,32.149,151.8327164141964
5.574,4881.27,32.149,151.8327164141964
5.5745,4881.27,32.149,151.8327164141964
5.575,4881.27,32.149,151.8327164141964
5.5755,4881.27,32.149,151.8327164141964
5.576,4881.27,32.149,151.8327164141964
5.5765,4881.27,32.149,151.8327164141964
5.577,4881.27,32.149,151.8327164141964
5.5775,4881.27,32.149,151.8327164141964
5.578,4881.27,32.149,151.8327164141964
5.5785,4881.27,32.149,151.8327164141964
5.579,4881.27,32.149,151.8327164141964
5.5795,4881.27,32.149,151.8327164141964
5.58,4881.27,32.149,151.8327164141964
5.5805,4881.27,32.149,151.8327164141964
5.581,4881.27,32.149,151.8327164141964
5.5815,4881.27,32.149,151.8327164141964
5.582,4881.27,32.149,151.8327164141964
5.5825,4881.27,32.149,151.8327164141964
5.583,4881.27,32.149,151.8327164141964
5.5835,4881.27,32.149,151.8327164141964
5.584,4881.27,32.149,151.8327164141964
5.5845,4881.27,32.149,151.8327164141964
5.585,4881.27,32.149,151.8327164141964
5.5855,4881.27,32.149,151.8327164141964
5.586,4881.27,32.149,151.8327164141964
5.5865,4881.27,32.149,151.8327164141964
5.587,4881.27,32.149,151.8327164141964
5.5875,4881.27,32.149,151.8327164141964
5.588,4881.27,32.149,151.8327164141964
5.5885,4881.27,32.149,151.8327164141964
5.589,4881.27,32.149,151.8327164141964
5.5895,4881.27,32.149,151.8327164141964
5.59,4881.27,32.149,151.8327164141964
5.5905,4881.27,32.149,151.8327164141964
5.591,4881.27,32.149,151.8327164141964
5.5915,4881.27,32.149,151.8327164141964
5.592,4881.27,32.149,151.8327164141964
5.5925,4881.27,32.149,151.8327164141964
5.593,4881.27,32.149,151.8327164141964
5.5935,4881.27,32.149,151.8327164141964
5.594,4881.27,32.149,151.8327164141964
5.5945,4881.27,32.149,151.8327164141964
5.595,4881.27,32.149,151.8327164141964
5.5955,4881.27,32.149,151.8327164141964
5.596,4881.27,32.149,151.8327164141964
5.5965,4881.27,32.149,151.8327164141964
5.597,4881.27,32.149,151.8327164141964
5.5975,4881.27,32.149,151.8327164141964
5.598,4881.27,32.149,151.8327164141964
5.5985,4881.27,32.149,151.8327164141964
5.599,4881.27,32.149,151.8327164141964
5.5995,4881.27,32.149,151.8327164141964
5.6,4881.27,32.149,151.8327164141964
5.6005,4881.27,32.149,151.8327164141964
5.601,4881.27,32.149,151.8327164141964
5.6015,4881.27,32.149,151.8327164141964
5.602,4881.27,32.149,151.8327164141964
5.6025,4881.27,32.149,151.8327164141964
5.603,4881.27,32.149,151.8327164141964
5.6035,4881.27,32.149,151.8327164141964
5.604,4881.27,32.149,151.8327164141964
5.6045,4881.27,32.149,151.8327164141964
5.605,4881.27,32.149,151.8327164141964
5.6055,4881.27,32.149,151.8327164141964
5.606,4881.27,32.149,151.8327164141964
5.6065,4881.27,32.149,151.8327164141964
5.607,4881.27,32.149,151.8327164141964
5.6075,4881.27,32.149,151.8327164141964
5.608,4881.27,32.149,151.8327164141964
5.6085,4881.27,32.149,151.8327164141964
5.609,4881.27,32.149,151.8327164141964
5.6095,4881.27,32.149,151.8327164141964
5.61,4881.27,32.149,151.8327164141964
5.6105,4881.27,32.149,151.8327164141964
5.611,4881.27,32.149,151.8327164141964
5.6115,4881.27,32.149,151.8327164141964
5.612,4881.27,32.149,151.8327164141964
5.6125,4881.27,32.149,151.8327164141964
5.613,4881.27,32.149,151.8327164141964
5.6135,4881.27,32.149,151.8327164141964
5.614,4881.27,32.149,151.8327164141964
5.6145,4881.27,32.149,151.8327164141964
5.615,4881.27,32.149,151.8327164141964
5.6155,4881.27,32.149,151.8327164141964
5.616,4881.27,32.149,151.8327164141964
5.6165,4881.27,32.149,151.8327164141964
5.617,4881.27,32.149,151.8327164141964
5.6175,4881.27,32.149,151.8327164141964
5.618,4881.27,32.149,151.8327164141964
5.6185,4881.27,32.149,151.8327164141964
5.619,4881.27,32.149,151.8327164141964
5.6195,4881.27,32.149,151.8327164141964
5.62,4881.27,32.149,151.8327164141964
5.6205,4881.27,32.149,151.8327164141964
5.621,4881.27,32.149,151.8327164141964
5.6215,4881.27,32.149,151.8327164141964
5.622,4881.27,32.149,151.8327164141964
5.6225,4881.27,32.149,151.8327164141964
5.623,4881.27,32.149,151.8327164141964
5.6235,4881.27,32.149,151.8327164141964
5.624,4881.27,32.149,151.8327164141964
5.6245,4881.27,32.149,151.8327164141964
5.625,4881.27,32.149,151.8327164141964
5.6255,4881.27,32.149,151.8327164141964
5.626,4881.27,32.149,151.8327164141964
5.6265,4881.27,32.149,151.8327164141964
5.627,4881.27,32.149,151.8327164141964
5.6275,4881.27,32.149,151.8327164141964
5.628,4881.27,32.149,151.8327164141964
5.6285,4881.27,32.149,151.8327164141964
5.629,4881.27,32.149,151.8327164141964
5.6295,4881.27,32.149,151.8327164141964
5.63,4881.27,32.149,151.8327164141964
5.6305,4881.27,32.149,151.8327164141964
5.631,4881.27,32.149,151.8327164141964
5.6315,4881.27,32.149,151.8327164141964
5.632,4881.27,32.149,151.8327164141964
5.6325,4881.27,32.149,151.8327164141964
5.633,4881.27,32.149,151.8327164141964
5.6335,4881.27,32.149,151.8327164141964
5.634,4881.27,32.149,151.8327164141964
5.6345,4881.27,32.149,151.8327164141964
5.635,4881.27,32.149,151.8327164141964
5.6355,4881.27,32.149,151.8327164141964
5.636,4881.27,32.149,151.8327164141964
5.6365,4881.27,32.149,151.8327164141964
5.637,4881.27,32.149,151.8327164141964
5.6375,4881.27,32.149,151.8327164141964
5.638,4881.27,32.149,151.8327164141964
5.6385,4881.27,32.149,151.8327164141964
5.639,4881.27,32.149,151.8327164141964
5.6395,4881.27,32.149,151.8327164141964
5.64,4881.27,32.149,151.8327164141964
5.6405,4881.27,32.149,151.8327164141964
5.641,4881.27,32.149,151.8327164141964
5.6415,4881.27,32.149,151.8327164141964
5.642,4881.27,32.149,151.8327164141964
5.6425,4881.27,32.149,151.8327164141964
5.643,4881.27,32.149,151.8327164141964
5.6435,4881.27,32.149,151.8327164141964
5.644,4881.27,32.149,151.8327164141964
5.6445,4881.27,32.149,151.8327164141964
5.645,4881.27,32.149,151.8327164141964
5.6455,4881.27,32.149,151.8327164141964
5.646,4881.27,32.149,151.8327164141964
5.6465,4881.27,32.149,151.8327164141964
5.647,4881.27,32.149,151.8327164141964
5.6475,4881.27,32.149,151.8327164141964
5.648,4881.27,32.149,151.8327164141964
5.6485,4881.27,32.149,151.8327164141964
5.649,4881.27,32.149,151.8327164141964
5.6495,4881.27,32.149,151.8327164141964
5.65,4881.27,32.149,151.8327164141964
5.6505,4881.27,32.149,151.8327164141964
5.651,4881.27,32.149,151.8327164141964
5.6515,4881.27,32.149,151.8327164141964
5.652,4881.27,32.149,151.8327164141964
5.6525,4881.27,32.149,151.8327164141964
5.653,4881.27,32.149,151.8327164141964
5.6535,4881.27,32.149,151.8327164141964
5.654,4881.27,32.149,151.8327164141964
5.6545,4881.27,32.149,151.8327164141964
5.655,4881.27,32.149,151.8327164141964
5.6555,4881.27,32.149,151.8327164141964
5.656,4881.27,32.149,151.8327164141964
5.6565,4881.27,32.149,151.8327164141964
5.657,4881.27,32.149,151.8327164141964
5.6575,4881.27,32.149,151.8327164141964
5.658,4881.27,32.149,151.8327164141964
5.6585,4881.27,32.149,151.8327164141964
5.659,4881.27,32.149,151.8327164141964
5.6595,4881.27,32.149,151.8327164141964
5.66,4881.27,32.149,151.8327164141964
5.6605,4881.27,32.149,151.8327164141964
5.661,4881.27,32.149,151.8327164141964
5.6615,4881.27,32.149,151.8327164141964
5.662,4881.27,32.149,151.8327164141964
5.6625,4881.27,32.149,151.8327164141964
5.663,4881.27,32.149,151.8327164141964
5.6635,4881.27,32.149,151.8327164141964
5.664,4881.27,32.149,151.8327164141964
5.6645,4881.27,32.149,151.8327164141964
5.665,4881.27,32.149,151.8327164141964
5.6655,4881.27,32.149,151.8327164141964
5.666,4881.27,32.149,151.8327164141964
5.6665,4881.27,32.149,151.8327164141964
5.667,4881.27,32.149,151.8327164141964
5.6675,4881.27,32.149,151.8327164141964
5.668,4881.27,32.149,151.8327164141964
5.6685,4881.27,32.149,151.8327164141964
5.669,4881.27,32.149,151.8327164141964
5.6695,4881.27,32.149,151.8327164141964
5.67,4881.27,32.149,151.8327164141964
5.6705,4881.27,32.149,151.8327164141964
5.671,4881.27,32.149,151.8327164141964
5.6715,4881.27,32.149,151.8327164141964
5.672,4881.27,32.149,151.8327164141964
5.6725,4881.27,32.149,151.8327164141964
5.673,4881.27,32.149,151.8327164141964
5.6735,4881.27,32.149,151.8327164141964
5.674,4881.27,32.149,151.8327164141964
5.6745,4881.27,32.149,151.8327164141964
5.675,4881.27,32.149,151.8327164141964
5.6755,4881.27,32.149,151.8327164141964
5.676,4881.27,32.149,151.8327164141964
5.6765,4881.27,32.149,151.8327164141964
5.677,4881.27,32.149,151.8327164141964
5.6775,4881.27,32.149,151.8327164141964
5.678,4881.27,32.149,151.8327164141964
5.6785,4881.27,32.149,151.8327164141964
5.679,4881.27,32.149,151.8327164141964
5.6795,4881.27,32.149,151.8327164141964
5.68,4881.27,32.149,151.8327164141964
5.6805,4881.27,32.149,151.8327164141964
5.681,4881.27,32.149,151.8327164141964
5.6815,4881.27,32.149,151.8327164141964
5.682,4881.27,32.149,151.8327164141964
5.6825,4881.27,32.149,151.8327164141964
5.683,4881.27,32.149,151.8327164141964
5.6835,4881.27,32.149,151.8327164141964
5.684,4881.27,32.149,151.8327164141964
5.6845,4881.27,32.149,151.8327164141964
5.685,4881.27,32.149,151.8327164141964
5.6855,4881.27,32.149,151.8327164141964
5.686,4881.27,32.149,151.8327164141964
5.6865,4881.27,32.149,151.8327164141964
5.687,4881.27,32.149,151.8327164141964
5.6875,4881.27,32.149,151.8327164141964
5.688,4881.27,32.149,151.8327164141964
5.6885,4881.27,32.149,151.8327164141964
5.689,4881.27,32.149,151.8327164141964
5.6895,4881.27,32.149,151.8327164141964
5.69,4881.27,32.149,151.8327164141964
5.6905,4881.27,32.149,151.8327164141964
5.691,4881.27,32.149,151.8327164141964
5.6915,4881.27,32.149,151.8327164141964
5.692,4881.27,32.149,151.8327164141964
5.6925,4881.27,32.149,151.8327164141964
5.693,4881.27,32.149,151.8327164141964
5.6935,4881.27,32.149,151.8327164141964
5.694,4881.27,32.149,151.8327164141964
5.6945,4881.27,32.149,151.8327164141964
5.695,4881.27,32.149,151.8327164141964
5.6955,4881.27,32.149,151.8327164141964
5.696,4881.27,32.149,151.8327164141964
5.6965,4881.27,32.149,151.8327164141964
5.697,4881.27,32.149,151.8327164141964
5.6975,4881.27,32.149,151.8327164141964
5.698,4881.27,32.149,151.8327164141964
5.6985,4881.27,32.149,151.8327164141964
5.699,4881.27,32.149,151.8327164141964
5.6995,4881.27,32.149,151.8327164141964
5.7,4881.27,32.149,151.8327164141964
5.7005,4881.27,32.149,151.8327164141964
5.701,4881.27,32.149,151.8327164141964
5.7015,4881.27,32.149,151.8327164141964
5.702,4881.27,32.149,151.8327164141964
5.7025,4881.27,32.149,151.8327164141964
5.703,4881.27,32.149,151.8327164141964
5.7035,4881.27,32.149,151.8327164141964
5.704,4881.27,32.149,151.8327164141964
5.7045,4881.27,32.149,151.8327164141964
5.705,4881.27,32.149,151.8327164141964
5.7055,4881.27,32.149,151.8327164141964
5.706,4881.27,32.149,151.8327164141964
5.7065,4881.27,32.149,151.8327164141964
5.707,4881.27,32.149,151.8327164141964
5.7075,4881.27,32.149,151.8327164141964
5.708,4881.27,32.149,151.8327164141964
5.7085,4881.27,32.149,151.8327164141964
5.709,4881.27,32.149,151.8327164141964
5.7095,4881.27,32.149,151.8327164141964
5.71,4881.27,32.149,151.8327164141964
5.7105,4881.27,32.149,151.8327164141964
5.711,4881.27,32.149,151.8327164141964
5.7115,4881.27,32.149,151.8327164141964
5.712,4881.27,32.149,151.8327164141964
5.7125,4881.27,32.149,151.8327164141964
5.713,4881.27,32.149,151.8327164141964
5.7135,4881.27,32.149,151.8327164141964
5.714,4881.27,32.149,151.8327164141964
5.7145,4881.27,32.149,151.8327164141964
5.715,4881.27,32.149,151.8327164141964
5.7155,4881.27,32.149,151.8327164141964
5.716,4881.27,32.149,151.8327164141964
5.7165,4881.27,32.149,151.8327164141964
5.717,4881.27,32.149,151.8327164141964
5.7175,4881.27,32.149,151.8327164141964
5.718,4881.27,32.149,151.8327164141964
5.7185,4881.27,32.149,151.8327164141964
5.719,4881.27,32.149,151.8327164141964
5.7195,4881.27,32.149,151.8327164141964
5.72,4881.27,32.149,151.8327164141964
5.7205,4881.27,32.149,151.8327164141964
5.721,4881.27,32.149,151.8327164141964
5.7215,4881.27,32.149,151.8327164141964
5.722,4881.27,32.149,151.8327164141964
5.7225,4881.27,32.149,151.8327164141964
5.723,4881.27,32.149,151.8327164141964
5.7235,4881.27,32.149,151.8327164141964
5.724,4881.27,32.149,151.8327164141964
5.7245,4881.27,32.149,151.8327164141964
5.725,4881.27,32.149,151.8327164141964
5.7255,4881.27,32.149,151.8327164141964
5.726,4881.27,32.149,151.8327164141964
5.7265,4881.27,32.149,151.8327164141964
5.727,4881.27,32.149,151.8327164141964
5.7275,4881.27,32.149,151.8327164141964
5.728,4881.27,32.149,151.8327164141964
5.7285,4881.27,32.149,151.8327164141964
5.729,4881.27,32.149,151.8327164141964
5.7295,4881.27,32.149,151.8327164141964
5.73,4881.27,32.149,151.8327164141964
5.7305,4881.27,32.149,151.8327164141964
5.731,4881.27,32.149,151.8327164141964
5.7315,4881.27,32.149,151.8327164141964
5.732,4881.27,32.149,151.8327164141964
5.7325,4881.27,32.149,151.8327164141964
5.733,4881.27,32.149,151.8327164141964
5.7335,4881.27,32.149,151.8327164141964
5.734,4881.27,32.149,151.8327164141964
5.7345,4881.27,32.149,151.8327164141964
5.735,4881.27,32.149,151.8327164141964
5.7355,4881.27,32.149,151.8327164141964
5.736,4881.27,32.149,151.8327164141964
5.7365,4881.27,32.149,151.8327164141964
5.737,4881.27,32.149,151.8327164141964
5.7375,4881.27,32.149,151.8327164141964
5.738,4881.27,32.149,151.8327164141964
5.7385,4881.27,32.149,151.8327164141964
5.739,4881.27,32.149,151.8327164141964
5.7395,4881.27,32.149,151.8327164141964
5.74,4881.27,32.149,151.8327164141964
5.7405,4881.27,32.149,151.8327164141964
5.741,4881.27,32.149,151.8327164141964
5.7415,4881.27,32.149,151.8327164141964
5.742,4881.27,32.149,151.8327164141964
5.7425,4881.27,32.149,151.8327164141964
5.743,4881.27,32.149,151.8327164141964
5.7435,4881.27,32.149,151.8327164141964
5.744,4881.27,32.149,151.8327164141964
5.7445,4881.27,32.149,151.8327164141964
5.745,4881.27,32.149,151.8327164141964
5.7455,4881.27,32.149,151.8327164141964
5.746,4881.27,32.149,151.8327164141964
5.7465,4881.27,32.149,151.8327164141964
5.747,4881.27,32.149,151.8327164141964
5.7475,4881.27,32.149,151.8327164141964
5.748,4881.27,32.149,151.8327164141964
5.7485,4881.27,32.149,151.8327164141964
5.749,4881.27,32.149,151.8327164141964
5.7495,4881.27,32.149,151.8327164141964
5.75,4881.27,32.149,151.8327164141964
5.7505,4881.27,32.149,151.8327164141964
5.751,4881.27,32.149,151.8327164141964
5.7515,4881.27,32.149,151.8327164141964
5.752,4881.27,32.149,151.8327164141964
5.7525,4881.27,32.149,151.8327164141964
5.753,4881.27,32.149,151.8327164141964
5.7535,4881.27,32.149,151.8327164141964
5.754,4881.27,32.149,151.8327164141964
5.7545,4881.27,32.149,151.8327164141964
5.755,4881.27,32.149,151.8327164141964
5.7555,4881.27,32.149,151.8327164141964
5.756,4881.27,32.149,151.8327164141964
5.7565,4881.27,32.149,151.8327164141964
5.757,4881.27,32.149,151.8327164141964
5.7575,4881.27,32.149,151.8327164141964
5.758,4881.27,32.149,151.8327164141964
5.7585,4881.27,32.149,151.8327164141964
5.759,4881.27,32.149,151.8327164141964
5.7595,4881.27,32.149,151.8327164141964
5.76,4881.27,32.149,151.8327164141964
5.7605,4881.27,32.149,151.8327164141964
5.761,4881.27,32.149,151.8327164141964
5.7615,4881.27,32.149,151.8327164141964
5.762,4881.27,32.149,151.8327164141964
5.7625,4881.27,32.149,151.8327164141964
5.763,4881.27,32.149,151.8327164141964
5.7635,4881.27,32.149,151.8327164141964
5.764,4881.27,32.149,151.8327164141964
5.7645,4881.27,32.149,151.8327164141964
5.765,4881.27,32.149,151.8327164141964
5.7655,4881.27,32.149,151.8327164141964
5.766,4881.27,32.149,151.8327164141964
5.7665,4881.27,32.149,151.8327164141964
5.767,4881.27,32.149,151.8327164141964
5.7675,4881.27,32.149,151.8327164141964
5.768,4881.27,32.149,151.8327164141964
5.7685,4881.27,32.149,151.8327164141964
5.769,4881.27,32.149,151.8327164141964
5.7695,4881.27,32.149,151.8327164141964
5.77,4881.27,32.149,151.8327164141964
5.7705,4881.27,32.149,151.8327164141964
5.771,4881.27,32.149,151.8327164141964
5.7715,4881.27,32.149,151.8327164141964
5.772,4881.27,32.149,151.8327164141964
5.7725,4881.27,32.149,151.8327164141964
5.773,4881.27,32.149,151.8327164141964
5.7735,4881.27,32.149,151.8327164141964
5.774,4881.27,32.149,151.8327164141964
5.7745,4881.27,32.149,151.8327164141964
5.775,4881.27,32.149,151.8327164141964
5.7755,4881.27,32.149,151.8327164141964
5.776,4881.27,32.149,151.8327164141964
5.7765,4881.27,32.149,151.8327164141964
5.777,4881.27,32.149,151.8327164141964
5.7775,4881.27,32.149,151.8327164141964
5.778,4881.27,32.149,151.8327164141964
5.7785,4881.27,32.149,151.8327164141964
5.779,4881.27,32.149,151.8327164141964
5.7795,4881.27,32.149,151.8327164141964
5.78,4881.27,32.149,151.8327164141964
5.7805,4881.27,32.149,151.8327164141964
5.781,4881.27,32.149,151.8327164141964
5.7815,4881.27,32.149,151.8327164141964
5.782,4881.27,32.149,151.8327164141964
5.7825,4881.27,32.149,151.8327164141964
5.783,4881.27,32.149,151.8327164141964
5.7835,4881.27,32.149,151.8327164141964
5.784,4881.27,32.149,151.8327164141964
5.7845,4881.27,32.149,151.8327164141964
5.785,4881.27,32.149,151.8327164141964
5.7855,4881.27,32.149,151.8327164141964
5.786,4881.27,32.149,151.8327164141964
5.7865,4881.27,32.149,151.8327164141964
5.787,4881.27,32.149,151.8327164141964
5.7875,4881.27,32.149,151.8327164141964
5.788,4881.27,32.149,151.8327164141964
5.7885,4881.27,32.149,151.8327164141964
5.789,4881.27,32.149,151.8327164141964
5.7895,4881.27,32.149,151.8327164141964
5.79,4881.27,32.149,151.8327164141964
5.7905,4881.27,32.149,151.8327164141964
5.791,4881.27,32.149,151.8327164141964
5.7915,4881.27,32.149,151.8327164141964
5.792,4881.27,32.149,151.8327164141964
5.7925,4881.27,32.149,151.8327164141964
5.793,4881.27,32.149,151.8327164141964
5.7935,4881.27,32.149,151.8327164141964
5.794,4881.27,32.149,151.8327164141964
5.7945,4881.27,32.149,151.8327164141964
5.795,4881.27,32.149,151.8327164141964
5.7955,4881.27,32.149,151.8327164141964
5.796,4881.27,32.149,151.8327164141964
5.7965,4881.27,32.149,151.8327164141964
5.797,4881.27,32.149,151.8327164141964
5.7975,4881.27,32.149,151.8327164141964
5.798,4881.27,32.149,151.8327164141964
5.7985,4881.27,32.149,151.8327164141964
5.799,4881.27,32.149,151.8327164141964
5.7995,4881.27,32.149,151.8327164141964
5.8,4881.27,32.149,151.8327164141964
5.8005,4881.27,32.149,151.8327164141964
5.801,4881.27,32.149,151.8327164141964
5.8015,4881.27,32.149,151.8327164141964
5.802,4881.27,32.149,151.8327164141964
5.8025,4881.27,32.149,151.8327164141964
5.803,4881.27,32.149,151.8327164141964
5.8035,4881.27,32.149,151.8327164141964
5.804,4881.27,32.149,151.8327164141964
5.8045,4881.27,32.149,151.8327164141964
5.805,4881.27,32.149,151.8327164141964
5.8055,4881.27,32.149,151.8327164141964
5.806,4881.27,32.149,151.8327164141964
5.8065,4881.27,32.149,151.8327164141964
5.807,4881.27,32.149,151.8327164141964
5.8075,4881.27,32.149,151.8327164141964
5.808,4881.27,32.149,151.8327164141964
5.8085,4881.27,32.149,151.8327164141964
5.809,4881.27,32.149,151.8327164141964
5.8095,4881.27,32.149,151.8327164141964
5.81,4881.27,32.149,151.8327164141964
5.8105,4881.27,32.149,151.8327164141964
5.811,4881.27,32.149,151.8327164141964
5.8115,4881.27,32.149,151.8327164141964
5.812,4881.27,32.149,151.8327164141964
5.8125,4881.27,32.149,151.8327164141964
5.813,4881.27,32.149,151.8327164141964
5.8135,4881.27,32.149,151.8327164141964
5.814,4881.27,32.149,151.8327164141964
5.8145,4881.27,32.149,151.8327164141964
5.815,4881.27,32.149,151.8327164141964
5.8155,4881.27,32.149,151.8327164141964
5.816,4881.27,32.149,151.8327164141964
5.8165,4881.27,32.149,151.8327164141964
5.817,4881.27,32.149,151.8327164141964
5.8175,4881.27,32.149,151.8327164141964
5.818,4881.27,32.149,151.8327164141964
5.8185,4881.27,32.149,151.8327164141964
5.819,4881.27,32.149,151.8327164141964
5.8195,4881.27,32.149,151.8327164141964
5.82,4881.27,32.149,151.8327164141964
5.8205,4881.27,32.149,151.8327164141964
5.821,4881.27,32.149,151.8327164141964
5.8215,4881.27,32.149,151.8327164141964
5.822,4881.27,32.149,151.8327164141964
5.8225,4881.27,32.149,151.8327164141964
5.823,4881.27,32.149,151.8327164141964
5.8235,4881.27,32.149,151.8327164141964
5.824,4881.27,32.149,151.8327164141964
5.8245,4881.27,32.149,151.8327164141964
5.825,4881.27,32.149,151.8327164141964
5.8255,4881.27,32.149,151.8327164141964
5.826,4881.27,32.149,151.8327164141964
5.8265,4881.27,32.149,151.8327164141964
5.827,4881.27,32.149,151.8327164141964
5.8275,4881.27,32.149,151.8327164141964
5.828,4881.27,32.149,151.8327164141964
5.8285,4881.27,32.149,151.8327164141964
5.829,4881.27,32.149,151.8327164141964
5.8295,4881.27,32.149,151.8327164141964
5.83,4881.27,32.149,151.8327164141964
5.8305,4881.27,32.149,151.8327164141964
5.831,4881.27,32.149,151.8327164141964
5.8315,4881.27,32.149,151.8327164141964
5.832,4881.27,32.149,151.8327164141964
5.8325,4881.27,32.149,151.8327164141964
5.833,4881.27,32.149,151.8327164141964
5.8335,4881.27,32.149,151.8327164141964
5.834,4881.27,32.149,151.8327164141964
5.8345,4881.27,32.149,151.8327164141964
5.835,4881.27,32.149,151.8327164141964
5.8355,4881.27,32.149,151.8327164141964
5.836,4881.27,32.149,151.8327164141964
5.8365,4881.27,32.149,151.8327164141964
5.837,4881.27,32.149,151.8327164141964
5.8375,4881.27,32.149,151.8327164141964
5.838,4881.27,32.149,151.8327164141964
5.8385,4881.27,32.149,151.8327164141964
5.839,4881.27,32.149,151.8327164141964
5.8395,4881.27,32.149,151.8327164141964
5.84,4881.27,32.149,151.8327164141964
5.8405,4881.27,32.149,151.8327164141964
5.841,4881.27,32.149,151.8327164141964
5.8415,4881.27,32.149,151.8327164141964
5.842,4881.27,32.149,151.8327164141964
5.8425,4881.27,32.149,151.8327164141964
5.843,4881.27,32.149,151.8327164141964
5.8435,4881.27,32.149,151.8327164141964
5.844,4881.27,32.149,151.8327164141964
5.8445,4881.27,32.149,151.8327164141964
5.845,4881.27,32.149,151.8327164141964
5.8455,4881.27,32.149,151.8327164141964
5.846,4881.27,32.149,151.8327164141964
5.8465,4881.27,32.149,151.8327164141964
5.847,4881.27,32.149,151.8327164141964
5.8475,4881.27,32.149,151.8327164141964
5.848,4881.27,32.149,151.8327164141964
5.8485,4881.27,32.149,151.8327164141964
5.849,4881.27,32.149,151.8327164141964
5.8495,4881.27,32.149,151.8327164141964
5.85,4881.27,32.149,151.8327164141964
5.8505,4881.27,32.149,151.8327164141964
5.851,4881.27,32.149,151.8327164141964
5.8515,4881.27,32.149,151.8327164141964
5.852,4881.27,32.149,151.8327164141964
5.8525,4881.27,32.149,151.8327164141964
5.853,4881.27,32.149,151.8327164141964
5.8535,4881.27,32.149,151.8327164141964
5.854,4881.27,32.149,151.8327164141964
5.8545,4881.27,32.149,151.8327164141964
5.855,4881.27,32.149,151.8327164141964
5.8555,4881.27,32.149,151.8327164141964
5.856,4881.27,32.149,151.8327164141964
5.8565,4881.27,32.149,151.8327164141964
5.857,4881.27,32.149,151.8327164141964
5.8575,4881.27,32.149,151.8327164141964
5.858,4881.27,32.149,151.8327164141964
5.8585,4881.27,32.149,151.8327164141964
5.859,4881.27,32.149,151.8327164141964
5.8595,4881.27,32.149,151.8327164141964
5.86,4881.27,32.149,151.8327164141964
5.8605,4881.27,32.149,151.8327164141964
5.861,4881.27,32.149,151.8327164141964
5.8615,4881.27,32.149,151.8327164141964
5.862,4881.27,32.149,151.8327164141964
5.8625,4881.27,32.149,151.8327164141964
5.863,4881.27,32.149,151.8327164141964
5.8635,4881.27,32.149,151.8327164141964
5.864,4881.27,32.149,151.8327164141964
5.8645,4881.27,32.149,151.8327164141964
5.865,4881.27,32.149,151.8327164141964
5.8655,4881.27,32.149,151.8327164141964
5.866,4881.27,32.149,151.8327164141964
5.8665,4881.27,32.149,151.8327164141964
5.867,4881.27,32.149,151.8327164141964
